sentiment,id,subject
neutral,229623019717406720,obama
neutral,229623019717406720,obama
neutral,229623019717406720,obama
negative,229402881307049984,obama
neutral,229402881307049984,obama
neutral,229402881307049984,obama
neutral,226264367602216961,obama
neutral,226264367602216961,obama
neutral,226264367602216961,obama
negative,226284483459043328,obama
neutral,226284483459043328,obama
neutral,226284483459043328,obama
neutral,226280654168535040,obama
neutral,226280654168535040,obama
neutral,226280654168535040,obama
neutral,228175426953031682,obama
neutral,228175426953031682,obama
neutral,228175426953031682,obama
neutral,226305748622270464,obama
neutral,226305748622270464,obama
neutral,226305748622270464,obama
neutral,228208226452262912,obama
neutral,228208226452262912,obama
neutral,228208226452262912,obama
neutral,226292607968481280,obama
neutral,226292607968481280,obama
neutral,226292607968481280,obama
negative,226288220860723201,obama
neutral,226288220860723201,obama
neutral,226288220860723201,obama
negative,228317961906159617,obama
neutral,228317961906159617,obama
negative,228317961906159617,obama
neutral,228502695831539712,obama
neutral,228502695831539712,obama
neutral,228502695831539712,obama
neutral,226265731011080194,obama
neutral,226265731011080194,obama
neutral,226265731011080194,obama
neutral,229307507137462272,obama
neutral,229307507137462272,obama
neutral,229307507137462272,obama
negative,226274253698387968,obama
neutral,226274253698387968,obama
neutral,226274253698387968,obama
neutral,228478200924237825,obama
neutral,228478200924237825,obama
positive,228478200924237825,obama
neutral,226291093703106561,obama
negative,226291093703106561,obama
negative,226291093703106561,obama
negative,226275436513071104,obama
neutral,226275436513071104,obama
neutral,226275436513071104,obama
neutral,229458741085487104,obama
neutral,229458741085487104,obama
neutral,229458741085487104,obama
neutral,226302116434677761,obama
neutral,226302116434677761,obama
neutral,226302116434677761,obama
neutral,228610653114490880,obama
neutral,228610653114490880,obama
neutral,228610653114490880,obama
neutral,229658012690829313,obama
neutral,229658012690829313,obama
neutral,229658012690829313,obama
neutral,226288032146395138,obama
neutral,226288032146395138,obama
neutral,226288032146395138,obama
neutral,226293547572269056,obama
neutral,226293547572269056,obama
neutral,226293547572269056,obama
neutral,226277068067987457,obama
neutral,226277068067987457,obama
neutral,226277068067987457,obama
neutral,229709459872681984,obama
neutral,229709459872681984,obama
neutral,229709459872681984,obama
negative,228304607305142272,obama
neutral,228304607305142272,obama
neutral,228304607305142272,obama
neutral,228714080427470850,obama
neutral,228714080427470850,obama
neutral,228714080427470850,obama
neutral,228371581892689920,obama
neutral,228371581892689920,obama
neutral,228371581892689920,obama
neutral,226279488009428993,obama
negative,226279488009428993,obama
neutral,226279488009428993,obama
neutral,229230893947039744,obama
neutral,229230893947039744,obama
neutral,229230893947039744,obama
neutral,228589060615192577,obama
positive,228589060615192577,obama
positive,228589060615192577,obama
neutral,226292167486889984,obama
neutral,226292167486889984,obama
neutral,226292167486889984,obama
neutral,228302879088324608,obama
neutral,228302879088324608,obama
neutral,228302879088324608,obama
neutral,228539098074337281,obama
neutral,228539098074337281,obama
neutral,228539098074337281,obama
neutral,226289495975276545,obama
neutral,226289495975276545,obama
neutral,226289495975276545,obama
neutral,228301364814544896,obama
neutral,228301364814544896,obama
neutral,228301364814544896,obama
neutral,226296739550855169,obama
neutral,226296739550855169,obama
neutral,226296739550855169,obama
neutral,229708671247056896,obama
negative,229708671247056896,obama
neutral,229708671247056896,obama
neutral,226283099594575872,obama
neutral,226283099594575872,obama
neutral,226283099594575872,obama
neutral,226285578105266176,obama
neutral,226285578105266176,obama
neutral,226285578105266176,obama
negative,226270789266206720,obama
neutral,226270789266206720,obama
neutral,226270789266206720,obama
neutral,228432982346702848,obama
negative,228432982346702848,obama
neutral,228432982346702848,obama
neutral,226285142161891328,obama
neutral,226285142161891328,obama
negative,226285142161891328,obama
neutral,229311026347274240,obama
neutral,229311026347274240,obama
neutral,229311026347274240,obama
neutral,229678510162186241,obama
neutral,229678510162186241,obama
neutral,229678510162186241,obama
negative,228358390764683265,obama
neutral,228358390764683265,obama
neutral,228358390764683265,obama
neutral,229727470297964545,obama
neutral,229727470297964545,obama
neutral,229727470297964545,obama
neutral,226283338514706432,obama
neutral,226283338514706432,obama
neutral,226283338514706432,obama
neutral,229568472764538880,obama
negative,229568472764538880,obama
negative,229568472764538880,obama
neutral,226278414263414784,obama
neutral,226278414263414784,obama
neutral,226278414263414784,obama
neutral,229417796604395520,obama
neutral,229417796604395520,obama
neutral,229417796604395520,obama
neutral,229014077979103232,obama
neutral,229014077979103232,obama
neutral,229014077979103232,obama
neutral,229627708785704960,obama
neutral,229627708785704960,obama
neutral,229627708785704960,obama
negative,226263994472738816,obama
neutral,226263994472738816,obama
neutral,226263994472738816,obama
neutral,228492411364585472,obama
neutral,228492411364585472,obama
neutral,228492411364585472,obama
negative,229288846808981504,obama
neutral,229288846808981504,obama
neutral,229288846808981504,obama
neutral,229413904214806528,obama
neutral,229413904214806528,obama
neutral,229413904214806528,obama
neutral,229708482532753408,obama
neutral,229708482532753408,obama
neutral,229708482532753408,obama
negative,226289089048100865,obama
neutral,226289089048100865,obama
neutral,226289089048100865,obama
neutral,226258315137650688,obama
neutral,226258315137650688,obama
neutral,226258315137650688,obama
neutral,226297917751820288,obama
negative,226297917751820288,obama
neutral,226297917751820288,obama
neutral,228327109519613952,obama
neutral,228327109519613952,obama
neutral,228327109519613952,obama
neutral,226283372060749825,obama
negative,226283372060749825,obama
neutral,226283372060749825,obama
neutral,228796129234534402,obama
neutral,228796129234534402,obama
neutral,228796129234534402,obama
neutral,229177999793205248,obama
neutral,229177999793205248,obama
negative,229177999793205248,obama
neutral,228427273689251840,obama
neutral,228427273689251840,obama
neutral,228427273689251840,obama
neutral,226294537285406720,obama
neutral,226294537285406720,obama
neutral,226294537285406720,obama
positive,228370743002554371,obama
neutral,228370743002554371,obama
neutral,228370743002554371,obama
neutral,226273687316361216,obama
neutral,226273687316361216,obama
negative,226273687316361216,obama
neutral,226297066522038272,obama
neutral,226297066522038272,obama
negative,226297066522038272,obama
neutral,226286094059180032,obama
neutral,226286094059180032,obama
neutral,226286094059180032,obama
neutral,228230690842492929,obama
positive,228230690842492929,obama
positive,228230690842492929,obama
neutral,226304318419128321,obama
neutral,226304318419128321,obama
neutral,226304318419128321,obama
neutral,228382704939442176,obama
neutral,228382704939442176,obama
neutral,228382704939442176,obama
negative,226279072752365568,obama
neutral,226279072752365568,obama
neutral,226279072752365568,obama
neutral,229679361664630786,obama
neutral,229679361664630786,obama
neutral,229679361664630786,obama
neutral,226283522946637825,obama
neutral,226283522946637825,obama
neutral,226283522946637825,obama
positive,226283850165268481,obama
neutral,226283850165268481,obama
neutral,226283850165268481,obama
neutral,228624133561401344,obama
neutral,228624133561401344,obama
neutral,228624133561401344,obama
neutral,226286907699654656,obama
neutral,226286907699654656,obama
neutral,226286907699654656,obama
neutral,226290599014326272,obama
neutral,226290599014326272,obama
neutral,226290599014326272,obama
neutral,229402562909073408,obama
neutral,229402562909073408,obama
negative,229402562909073408,obama
neutral,229438847614861312,obama
neutral,229438847614861312,obama
neutral,229438847614861312,obama
neutral,229341355183312896,obama
neutral,229341355183312896,obama
neutral,229341355183312896,obama
neutral,226295124638965760,obama
neutral,226295124638965760,obama
neutral,226295124638965760,obama
neutral,228315005030895616,obama
neutral,228315005030895616,obama
neutral,228315005030895616,obama
neutral,226264149401952256,obama
neutral,226264149401952256,obama
neutral,226264149401952256,obama
neutral,226304867923271681,obama
positive,226304867923271681,obama
neutral,226304867923271681,obama
neutral,226303789869699072,obama
neutral,226303789869699072,obama
neutral,226303789869699072,obama
neutral,228497138290683904,obama
neutral,228497138290683904,obama
neutral,228497138290683904,obama
neutral,228328422437437441,obama
neutral,228328422437437441,obama
neutral,228328422437437441,obama
neutral,229326733831204864,obama
neutral,229326733831204864,obama
neutral,229326733831204864,obama
neutral,228680832041222144,obama
neutral,228680832041222144,obama
neutral,228680832041222144,obama
negative,226274345805291521,obama
negative,226274345805291521,obama
negative,226274345805291521,obama
neutral,228393966796673024,obama
neutral,228393966796673024,obama
neutral,228393966796673024,obama
neutral,228329382916268032,obama
neutral,228329382916268032,obama
neutral,228329382916268032,obama
negative,229559987393941504,obama
neutral,229559987393941504,obama
negative,229559987393941504,obama
neutral,228540234781032448,obama
neutral,228540234781032448,obama
neutral,228540234781032448,obama
neutral,226283250493042688,obama
neutral,226283250493042688,obama
neutral,226283250493042688,obama
neutral,226282436886155264,obama
neutral,226282436886155264,obama
neutral,226282436886155264,obama
negative,229561950579879936,obama
neutral,229561950579879936,obama
negative,229561950579879936,obama
neutral,229612374599032833,obama
negative,229612374599032833,obama
neutral,229612374599032833,obama
neutral,229700785972314113,obama
neutral,229700785972314113,obama
neutral,229700785972314113,obama
neutral,226305408971710464,obama
neutral,226305408971710464,obama
neutral,226305408971710464,obama
neutral,229326427827367937,obama
neutral,229326427827367937,obama
neutral,229326427827367937,obama
neutral,228342649709551616,obama
neutral,228342649709551616,obama
neutral,228342649709551616,obama
neutral,226305534603710464,obama
neutral,226305534603710464,obama
neutral,226305534603710464,obama
neutral,228949095761448962,obama
neutral,228949095761448962,obama
neutral,228949095761448962,obama
negative,226294919197782016,obama
neutral,226294919197782016,obama
negative,226294919197782016,obama
neutral,229644125467729920,obama
neutral,229644125467729920,obama
neutral,229644125467729920,obama
positive,228896436220207104,obama
positive,228896436220207104,obama
neutral,228896436220207104,obama
neutral,226288963260919808,obama
neutral,226288963260919808,obama
neutral,226288963260919808,obama
negative,226304666491838464,obama
neutral,226304666491838464,obama
neutral,226304666491838464,obama
neutral,226275256069926913,obama
neutral,226275256069926913,obama
neutral,226275256069926913,obama
neutral,228289075646451713,obama
neutral,228289075646451713,obama
neutral,228289075646451713,obama
neutral,228304003388276736,obama
neutral,228304003388276736,obama
neutral,228304003388276736,obama
neutral,226293266470031362,obama
neutral,226293266470031362,obama
neutral,226293266470031362,obama
neutral,228533331011190784,obama
neutral,228533331011190784,obama
neutral,228533331011190784,obama
neutral,228301293574299650,obama
negative,228301293574299650,obama
positive,228301293574299650,obama
neutral,226271086801723392,obama
neutral,226271086801723392,obama
neutral,226271086801723392,obama
neutral,226302703444295680,obama
neutral,226302703444295680,obama
neutral,226302703444295680,obama
neutral,226302737271373824,obama
neutral,226302737271373824,obama
neutral,226302737271373824,obama
negative,226306084074307584,obama
neutral,226306084074307584,obama
negative,226306084074307584,obama
neutral,228642550628630528,obama
neutral,228642550628630528,obama
neutral,228642550628630528,obama
neutral,228772682928369664,obama
neutral,228772682928369664,obama
neutral,228772682928369664,obama
neutral,226301810376314880,obama
neutral,226301810376314880,obama
neutral,226301810376314880,obama
neutral,228438770423328768,obama
neutral,228438770423328768,obama
neutral,228438770423328768,obama
neutral,228686183876673536,obama
neutral,228686183876673536,obama
neutral,228686183876673536,obama
neutral,228327046848344065,obama
neutral,228327046848344065,obama
neutral,228327046848344065,obama
neutral,228209677694025728,obama
neutral,228209677694025728,obama
neutral,228209677694025728,obama
